review_id,reviewer_name,reviewer_location,room_type,stay_time,stayed_date,reviewed_time,review_title,positive_review_text,negative_review_text,photos,review_rating,hotel_id,insert_time
531,Anonymous,"United Kingdom",none,2,"October 2019","
 October 2, 2019
","Very Good","My room was on the first floor and rather close to the S Bahn, so a little noisy - I would choose another room next time",,0,8.3,255,"2022-06-14 19:51:27"
532,Laura,"United Kingdom","Twin Room Standard",3,"October 2019","
 October 2, 2019
",Exceptional,"Very nice hotel, confortable and very clean. Amazing breakfast. Great location, surrounded by many nice shops and restaurants.",,0,10,255,"2022-06-14 19:51:27"
533,Ari,Finland,"Double Room Standard",1,"September 2019","
 September 30, 2019
",Excellent,,,0,8.8,255,"2022-06-14 19:51:27"
534,Steven,Netherlands,"Double Room with Comfort Sofa Bed",1,"September 2019","
 September 29, 2019
","Excellent, amazing and fantastic","The price of the room was excellent and the room is big and comfortable and the aircondtioning worked very good. 
Breakfast is great and the interior is a nice modern hotel.
Location is good when u want to walk to Kurfürstendamm and just nearby metro stations.
And ofc the friendly employees!
I would definitely would love to stay here next Berlin visit even when I have only stayed  for 1 day.","Limited amount of tv channels  and early check in was not possible at the time.",0,10,255,"2022-06-14 19:51:27"
535,Anonymous,Netherlands,none,6,"September 2019","
 September 28, 2019
","Not again.","Great location in Charlottenburg sector. Underground private parking.","Ok, this is the third time I’ve stayed in this hotel and I’ve decided it’s the last. The pillows on the bed are terrible, no support whatsoever. You fall right thru them. Front desk staff suggested I combine two together. Was a bit better but didn’t really solve the problem. Mattress is very firm and queen size standard bed too small if you are 6,67 ft. The room doesn’t have any cabinets with drawers so if you stay for a longer time, like I did, you have to partially live out of your suitcase. The carpeting in the hall on the first floor is filthy and smells. The breakfast is ok. They upgraded the breakfast area recently with new furniture but it’s a bit of a Novotel feel.",0,7.1,255,"2022-06-14 19:51:27"
536,Mary,"United Kingdom","Double Room Standard",3,"September 2019","
 September 27, 2019
","Very Good","Clean and comfortable. Good facilities provided in the bathroom. Good location, near to all public transport. Breakfast range of food was excellent.","Insufficient range of tea/coffee facilities in our room. Glass sliding door to the bathroom and toilet didn’t give full privacy. Insufficient sockets for us to charge phones or laptop.",0,8,255,"2022-06-14 19:51:27"
537,Mark,Ireland,"Standard Double Room with Courtyard View",3,"September 2019","
 September 24, 2019
","Nice hotel in good quiet area","Very good breakfast,  friendly and helpful staff","Pillows not comfortable,  shower head is inadequate,  wont stay still",0,8.8,255,"2022-06-14 19:51:27"
538,Charles,"United Kingdom","Queen Room - Mobility Access",2,"September 2019","
 September 24, 2019
",Excellent,"staff and good location","Breakfast is not great.",0,8.8,255,"2022-06-14 19:51:27"
539,Rui,China,"Double Room with Comfort Sofa Bed",2,"September 2019","
 September 23, 2019
","Good staying","It has very good location and breakfast.","Generally speaking, there is nothing which I didn't like",0,7.9,255,"2022-06-14 19:51:27"
540,Osman,Turkey,"Standard Double Room with Courtyard View",2,"September 2019","
 September 22, 2019
","A good choice","friendly staff. Clean room. Very good breakfast.",,0,9.2,255,"2022-06-14 19:51:27"
541,Holger,"Hong Kong","Twin Room Standard",1,"September 2019","
 September 22, 2019
","Great hotel in the heart of Berlin","The staff was extremely friendly and funny
Fantastic stylish room
Great breakfast buffet",None,0,10,255,"2022-06-14 19:51:27"
542,Gerardo,"United Kingdom","Standard Double Room with Courtyard View",2,"September 2019","
 September 19, 2019
",Excellent!,"I had a great time. Parking near by was very handy. We walked to many places and enjoy Berlin",,0,9.6,255,"2022-06-14 19:51:27"
543,Anonymous,Spain,none,2,"September 2019","
 September 19, 2019
","Hampton Hotel by Hilton Berlin City West, Berlin, Germany","I very much enjoyed staying in this hotel, similar to the Hampton Hotels in the USA, but with a better buffet type breakfast in Germany. The hotel looks new, even though it has been there for several years now. Very convenient to Kufürstendamm, near the Uhlandstrasse U-Bahn Station, easily accesible to the Airport Bus to Tegel Airport.  Nice rooms, big bed, comfortable, nice TV with ample international channels, and mostly quiet (except for one side which is very near the train tracks, but did not bother me).  Air conditioning worked very well.  The night receptionist Temeu (pronunced like Timo) was very helpful and a pleasure to speak with upon arrival, very patient as well.  This hotel is recommendable, as the price was reasonable for Berlin.  Excellent breakfast.","The only things that could have helped are a small fridge in the room.  I had a quiet room facing the back of the hotel, but the train tracks run on an elevated platform very close to the hotel on the other side. I assume that the insulation is very good on that side of the hotel, but not sure if you can hear the noise there. I was very satisfied with the hotel. Very nice.",0,9.2,255,"2022-06-14 19:51:27"
544,Hamdi,Malta,"Double Room with Comfort Sofa Bed",3,"September 2019","
 September 18, 2019
",Exceptional,"High standards and breakfast",,0,9.6,255,"2022-06-14 19:51:27"
545,Michael,"United Kingdom","Twin Room Standard",4,"August 2019","
 September 18, 2019
",Good,"Great location clean helpful staff","I particularly didn’t like being charged for something, when everything had been prepaid via Booking.com This payment over got taken off me without my permission a week after I had returned home. To this day the hotel or Booking.com have not responded to my request for an explanation?",0,7.5,255,"2022-06-14 19:51:27"
546,Charlotte,"United Kingdom","Standard Double Room with Courtyard View",2,"August 2019","
 September 17, 2019
",Exceptional,,,0,9.6,255,"2022-06-14 19:51:27"
547,Nesrine-rosita,France,"Standard Double Room with Courtyard View",3,"September 2019","
 September 15, 2019
",Wonderful,"Very good hotel with an excellent location, near to the subway, restaurants and shops. The hotel's personel is very professional and welcoming.",,0,9.2,255,"2022-06-14 19:51:27"
548,Reginald,"United Kingdom","Twin Room Standard",3,"September 2019","
 September 14, 2019
",Rubbish,"The hotel","The railway station adjacent to our room. We left after 1 night.",0,7.9,255,"2022-06-14 19:51:27"
549,Andrea,Italy,"Double Room with Comfort Sofa Bed",2,"September 2019","
 September 13, 2019
","100 years of Bauhaus","Location and breakfast",Nothing,0,10,255,"2022-06-14 19:51:27"
550,Anonymous,Italy,none,3,"August 2019","
 September 13, 2019
","Very Good","Everything was really good - a part from the cleaning lady which was not nice at all. She entered into the room even with the do not disturb sign..and she was in general rude.",,0,8.3,255,"2022-06-14 19:51:27"
551,Saed,Somalia,"Standard Double or Twin Room",1,"November 2019","
 December 6, 2019
",Good,,,0,7.5,251,"2022-06-14 19:51:27"
552,Ljubica,Croatia,"Standard Double or Twin Room",2,"December 2019","
 December 4, 2019
",Exceptional,"Good breakfast, friendly staff and near free street parking or public  garage",,0,10,251,"2022-06-14 19:51:27"
553,Athanasios,Greece,"Standard Double or Twin Room",1,"December 2019","
 December 3, 2019
",Pleasant,"Big clean room","The wrong information about the cost of Breakfast and the low quality windows that allows the sound of street and airplanes who landing to get into the room",0,6.7,251,"2022-06-14 19:51:27"
554,Reonel,Jordan,"Standard Single Room",1,"November 2019","
 November 29, 2019
",Pleasant,,,0,6,251,"2022-06-14 19:51:27"
555,Anonymous,"Costa Rica",none,1,"November 2019","
 November 20, 2019
","If you want to stay close to airport Tegel","The room and bed was comfortable. Received complementary water and toiletries.","I found the pillows to be too soft for me which gives no good support to the head when sleeping. Also it is a bit noisy because of the airplanes flying close to airport.
I think the price could be a little bit less.",0,7.5,251,"2022-06-14 19:51:27"
556,Vivek,Germany,"Standard Single Room",1,"October 2019","
 November 11, 2019
","Very Good","Very near to Tegel. Restaurants around the place were limited. Parking at the hotel costs extra. Rooms were clean and service was friendly.",,0,8,251,"2022-06-14 19:51:27"
557,Youssef,Belgium,"Standard Double or Twin Room",1,"November 2019","
 November 5, 2019
","Very Good","breakfast was very good. rooms are clean and staff is verry helpfull.","It's a bit far from the center but the subway is close and works good.",0,8,251,"2022-06-14 19:51:27"
558,Onogholo,Italy,"Standard Single Room",3,"November 2019","
 November 3, 2019
",Exceptional,"All perfectly good. I like it.","The rooms and the workers are really great.",0,10,251,"2022-06-14 19:51:27"
559,Jason,Peru,"Standard Single Room",4,"October 2019","
 October 27, 2019
",Wonderful,"Room was dark.",,0,9.2,251,"2022-06-14 19:51:27"
560,Paul,"United Kingdom","Standard Single Room",2,"October 2019","
 October 25, 2019
",Good,,,0,7.9,251,"2022-06-14 19:51:27"
561,Uday,Thailand,"Standard Single Room",1,"September 2019","
 October 15, 2019
",Pleasant,"Location and staff.","A lot of noise from cars, the room has only half carpet and basin cannot drain water and doors are hard to open and close.",0,6.2,251,"2022-06-14 19:51:27"
562,Markus,Switzerland,"Standard Double or Twin Room",1,"October 2019","
 October 13, 2019
",Good,,,0,7.5,251,"2022-06-14 19:51:27"
563,Alan,"United States of America","Deluxe Room",1,"October 2019","
 October 11, 2019
","Needed a location close to airport","Very nice large room,  including the bathroom.","No cable TV",0,7.5,251,"2022-06-14 19:51:27"
564,Anonymous,Sweden,none,1,"October 2019","
 October 7, 2019
","Ok to stay for a night. Staff were selfish(greedy).",,,0,5.8,251,"2022-06-14 19:51:27"
565,Jingni,Hungary,"Comfort Double Room",1,"October 2019","
 October 6, 2019
",Good,,,0,7.5,251,"2022-06-14 19:51:27"
566,Hardeek,Tanzania,"Standard Single Room",4,"September 2019","
 September 26, 2019
",Exceptional,"The very awesome English breakfast along with varieties of healthy and lovely choices of your very first meal of the day. Highly recommend the place for staying up with an option of Breakfast not to be missed. Staff serving were friendly and much helpful.","May be a dedicated staff / personnel for Laundry & Ironing (if required) where as in extra charge for this may be applicable. Since people from across the globe are here for work / meetings / relaxed vacation and would be glad to get this service with a help of the hotel's laundry person incharge and may pay extra for this service.",0,9.6,251,"2022-06-14 19:51:27"
567,Anete,Guernsey,"Standard Double or Twin Room",1,"September 2019","
 September 26, 2019
",Pleasant,,,0,6,251,"2022-06-14 19:51:27"
568,Ganna,Poland,"Comfort Double Room",2,"September 2019","
 September 26, 2019
",Pleasant,"location is good, breakfast is very nice.","we had to sleep with an open window all days of our stay, because of the smell of dust, cigarettes and mold.",0,6.2,251,"2022-06-14 19:51:27"
569,Elizabeth,Germany,"Comfort Double Room",3,"September 2019","
 September 25, 2019
",Good,,,0,7.9,251,"2022-06-14 19:51:27"
570,Minajewa,Germany,"Standard Single Room",1,"September 2019","
 September 24, 2019
","excellent for stop before/after flight","friendly staff, practical solutions in the room",,0,10,251,"2022-06-14 19:51:27"
571,Anonymous,Germany,none,1,"September 2019","
 September 24, 2019
","In a nice neighborhood near to airport.","Nice neighborhood near airport Tegel. Quiet room. Parking garage under hotel. Staff at reception 24 h/d.","Rather pricey for a three star hotel",0,7.5,251,"2022-06-14 19:51:27"
572,Julia,Russia,"Comfort Single Room",1,"August 2019","
 September 16, 2019
",Exceptional,"big room, big and very comfortable bed, coffee&tea& bottle of water in the room",nothing,0,9.6,251,"2022-06-14 19:51:27"
573,Jeanette,Germany,"Deluxe Room",1,"September 2019","
 September 14, 2019
",Good,,,0,7.5,251,"2022-06-14 19:51:27"
574,Tony,"United Arab Emirates","Deluxe Room",4,"September 2019","
 September 10, 2019
","I’ll definitely be back","I really enjoyed my stay","There was nothing to like, all staff were great",0,10,251,"2022-06-14 19:51:27"
575,Anonymous,Brazil,none,2,"August 2019","
 September 4, 2019
",Exceptional,"Excellent breakfast. Good location if you're going to the Tegel airport. Comfortable room and shower.","If you're not going to the Tegel airport, the location is not very good - it's not very close to the tourist attractions and you have to walk ~10 minutes to the closest metro station. There is a bus stop across the street though. There are no double beds even in double rooms, they put two single beds next to each other.",0,9.6,251,"2022-06-14 19:51:27"
576,Katarzyna,Poland,"Standard Double or Twin Room",1,"April 2022","
 April 26, 2022
","Nice stay in Berlin","Modern and elegant room. Very good breakfast. Location perfect too.",,0,10,260,"2022-06-14 19:51:27"
577,Carmel,"United Kingdom","Standard Double or Twin Room",3,"April 2022","
 April 25, 2022
","Fabulous stay and next time I’m in Berlin I will stay here again.","Great location, we got a direct train from the airport to the hotel, the train station was only about a 5 min walk away. Close to all amenities. Hop on, hop off tourist bus was at the bottom of the street and close to the Zoo.","Nothing to dislike about this hotel.",1,10,260,"2022-06-14 19:51:27"
578,Tessa,Germany,"Standard Double or Twin Room",3,"March 2022","
 April 25, 2022
","great location, super convenient for my purposes","fantastic location, car parking available in-house","rooms & bathrooms a bit old fashioned, room dusty",0,9,260,"2022-06-14 19:51:27"
579,Avilla,Germany,"Standard Double or Twin Room",2,"March 2022","
 April 24, 2022
",Fair,"the location","when we arrived, the room was still dusty and it triggered my allergy",0,5,260,"2022-06-14 19:51:27"
580,Debra,"United States of America","Standard Double or Twin Room",3,"April 2022","
 April 23, 2022
","Very Good",,,0,8,260,"2022-06-14 19:51:27"
581,Jeff,"United States of America","Standard Double or Twin Room",2,"April 2022","
 April 22, 2022
",Wonderful,,,0,9,260,"2022-06-14 19:51:27"
582,Janet,"United Kingdom","Superior Double or Twin Room",4,"April 2022","
 April 22, 2022
","Lovely hotel in Central location","Excellent location close to shops, bars and transport. 
Lovely clean, comfortable room, nice cosy bar that was very busy over Easter.  Breakfast was very good too.",Nothing,0,9,260,"2022-06-14 19:51:27"
583,Guðbjörg,Iceland,"Standard Double or Twin Room XL with Extra Bed (2 Adults + 1 Child)",6,"April 2022","
 April 21, 2022
",Pleasant,,,0,6,260,"2022-06-14 19:51:27"
584,Александра,Russia,"Standard Double or Twin Room XL",4,"April 2022","
 April 21, 2022
","Very Good","Clean room with big xl bed,good location","I was surprised by two separated mattresses,and two times we were woken up by staff,who just randomly open door in our room",0,8,260,"2022-06-14 19:51:27"
585,Anonymous,"United Kingdom",none,3,"April 2022","
 April 21, 2022
","Very Good","clean, assessable and friendly staff. The only app is very good and easy to order more necessities.","the room was very hot and stuffy. air con on full but didn’t make any different didn’t appear to work well",0,8,260,"2022-06-14 19:51:27"
586,Docmaker,"Czech Republic","Standard Double or Twin Room XL with Extra Bed",1,"April 2022","
 April 20, 2022
",Wonderful,"The hotel has two gardens.",,0,9,260,"2022-06-14 19:51:27"
587,Theofilos,Italy,"Standard Double or Twin Room",5,"April 2022","
 April 19, 2022
","easy central stay in a lovely area!","location, cleanliness, size of the room","a double bed would have been better",0,8,260,"2022-06-14 19:51:27"
588,Javier,Spain,"Standard Double or Twin Room",4,"April 2022","
 April 19, 2022
",Fair,location,"a lot of noise coming from the gym that was located on top of our room …",0,5,260,"2022-06-14 19:51:27"
589,Dsas,Israel,"Standard Double or Twin Room XL with Extra Bed",4,"April 2022","
 April 18, 2022
","Very Good","Location and the hotel was very nice and clean",,0,8,260,"2022-06-14 19:51:27"
590,Alice,Italy,"Standard Double or Twin Room",2,"April 2022","
 April 15, 2022
",Exceptional,,,0,10,260,"2022-06-14 19:51:27"
591,Bulent,Turkey,"Standard Double or Twin Room",1,"April 2022","
 April 14, 2022
",Fair,,,0,5,260,"2022-06-14 19:51:27"
592,Bulent,Turkey,"Standard Double or Twin Room",1,"April 2022","
 April 14, 2022
",Fair,,,0,5,260,"2022-06-14 19:51:27"
593,Bulent,Turkey,"Standard Double or Twin Room",1,"April 2022","
 April 14, 2022
",Fair,,,0,5,260,"2022-06-14 19:51:27"
594,Joaquim,"United Kingdom","Standard Double or Twin Room",2,"April 2022","
 April 14, 2022
","Did not meet my expectations as I could not have a proper rest","Location, I knew the quarter because I used to live in front of the hotel","I asked the proprety for a quite room, away from the stairs and the lifts. And I was assigned a room in front of the train line, which means, I had noise until the last train at night (around 2 am in the morning) and the first in the morning (a bit later than 3 am). All in all, difficult to sleep and to have a rest, which is not pleasant as I was travelling for work.In addition to this, there was no soap in the shower in the bathroom",0,4,260,"2022-06-14 19:51:27"
595,Sarah,"United Kingdom","Standard Double or Twin Room",4,"April 2022","
 April 12, 2022
",Exceptional,location,,0,10,260,"2022-06-14 19:51:27"
596,Adrian,"United Kingdom","Standard Double or Twin Room",1,"April 2022","
 April 12, 2022
",Wonderful,,,0,9,260,"2022-06-14 19:51:27"
597,Bulent,Turkey,"Standard Double or Twin Room",2,"March 2022","
 April 12, 2022
",Wonderful,,,0,9,260,"2022-06-14 19:51:27"
598,Bulent,Turkey,"Standard Double or Twin Room",3,"March 2022","
 April 12, 2022
",Wonderful,,,0,9,260,"2022-06-14 19:51:27"
599,Bulent,Turkey,"Standard Double or Twin Room",2,"March 2022","
 April 12, 2022
",Wonderful,,,0,9,260,"2022-06-14 19:51:27"
600,Bulent,Turkey,"Standard Double or Twin Room",1,"April 2022","
 April 12, 2022
",Wonderful,,,0,9,260,"2022-06-14 19:51:28"
601,Anonymous,"South Africa",none,2,"July 2019","
 July 28, 2019
",Exceptional,,,0,10,250,"2022-06-14 19:51:28"
602,Annie,"United States of America","Standard Double or Twin Room with Extra bed (2 Adults + 1 Child)",1,"July 2019","
 July 27, 2019
",Exceptional,,,0,9.6,250,"2022-06-14 19:51:28"
603,Judita,Lithuania,"Standard Double or Twin Room",1,"July 2019","
 July 24, 2019
","Convenient hotel with good value for money","Friendly staff, good location with supermarket close by. Clean and comfortable room.","Parking was a bit pricey.",0,8.8,250,"2022-06-14 19:51:28"
604,Anna,Netherlands,"Standard Double or Twin Room",1,"July 2019","
 July 22, 2019
","Perfect hotel for a stop over in Frankfurt (Airport)","Good hotel to stay if you have an early flight from Frankfurt. They offer shuttle sercive to the airport and a 10 min walk to a close train station brings you in 5 minutes to Frankfurt City center to enjoy a dinner in town. The rooms are very clean and quiet, and are perfect for business travel. The check-in and out was smooth. Breakfast plenty of choices and even so the space get's crowded the service staff stayed calm and very friendly.","It would have been great to have a water bottle in the room for free.",0,9.2,250,"2022-06-14 19:51:28"
605,Borja,Spain,"Standard Double or Twin Room",2,"July 2019","
 July 21, 2019
","Very Good",,,0,8.3,250,"2022-06-14 19:51:28"
606,Yu,Taiwan,"Standard Double or Twin Room",1,"July 2019","
 July 19, 2019
",Exceptional,"I stay in NH Niederrad everytime I have flight to catch in FRA. The airport shuttle service is convenient, and the staff, room cleanliness is perfect. Will definitely continue choose NH Niederrad.",,0,10,250,"2022-06-14 19:51:28"
607,Dragos,Austria,"Standard Double or Twin Room",2,"July 2019","
 July 17, 2019
",Exceptional,"Fast check-in, check-out, very close to the Uniklinik, City Center and Airport.",,0,9.6,250,"2022-06-14 19:51:28"
608,Larry,"United States of America","Standard Double or Twin Room",2,"June 2019","
 July 16, 2019
",Good,,,0,7.5,250,"2022-06-14 19:51:28"
609,Vanely,"United States of America","Standard Double or Twin Room",1,"June 2019","
 July 11, 2019
","It's a good hotel to stay overnight","The room was comfortable and clean. Air conditioning was working nicely. Parking on site is good and fairly priced. The staff at reception was nice and helpful. Bathroom is good. Wifi is okay.","Trash from previous guests in the bathroom had not been taken out. Breakfast and minibar prices were incredibly expensive (I'm aware that minibar prices are often pricier but these were unlike any other hotel I stayed at).",4,7.1,250,"2022-06-14 19:51:28"
610,Morwan,Germany,"Standard Double or Twin Room",1,"July 2019","
 July 8, 2019
",Wonderful,,,0,9.2,250,"2022-06-14 19:51:28"
611,Robin,Philippines,"Standard Double or Twin Room",4,"June 2019","
 July 7, 2019
","Well worth the price. Would be nice if they can extend the airport shuttle all the way to Terminal 2","Staff was very helpful and courteous.Room was perfect.Lot of freebies - welcome drinks, candies, fruits; free wine and fruit juice in the evening at the lobby.quiet neighborhoodnear a grocery","breakfast was too priceyfar from train/tram station - need to take a bussairport shuttle was only up to Terminal 1, then you have to take a bus to Terminal 2",0,8.8,250,"2022-06-14 19:51:28"
612,Dragos,Austria,"Standard Double or Twin Room",2,"June 2019","
 July 5, 2019
",Wonderful,,,0,9.2,250,"2022-06-14 19:51:28"
613,Kishor,"United States of America","Standard Double or Twin Room with Extra Bed",1,"June 2019","
 July 5, 2019
","Good hotel, safe location, great breakfast.","Clean rooms and excellent breakfast. Airport shuttle.","Had three persons; looked like they put a folding bed in a two-bed room.  Could barely open even the entrance to the room!",0,7.9,250,"2022-06-14 19:51:28"
614,Anonymous,Croatia,none,1,"July 2019","
 July 5, 2019
",Exceptional,,,0,10,250,"2022-06-14 19:51:28"
615,Sabina,Italy,"Standard Double or Twin Room",6,"June 2019","
 June 30, 2019
","Cozy,comfortable and clean!","S-bahn is 10 minutes on foot,1 station and you in Frankfurt Central railway station.Supermarket is right next.The room is perfect-everything is clean and  comfortable.","Everything is very good.",4,10,250,"2022-06-14 19:51:28"
616,Kos,Greece,"Standard Double or Twin Room",1,"June 2019","
 June 29, 2019
",Exceptional,"Clean, location and facilities","The slow response of the front desk at our calls.",1,10,250,"2022-06-14 19:51:28"
617,Mohamed,Kuwait,"Standard Double or Twin Room",2,"June 2019","
 June 21, 2019
",Excellent,,,0,8.8,250,"2022-06-14 19:51:28"
618,Jiping,Germany,"Standard Double or Twin Room",1,"June 2019","
 June 20, 2019
","Very good.","Location is convenient, breakfast is beyond expectation. Clean and comfortable.",,0,9.6,250,"2022-06-14 19:51:28"
619,Jm,"United States of America","Standard Double or Twin Room with Extra bed (2 Adults + 1 Child)",1,"June 2019","
 June 18, 2019
","Good family overnight before catching flight","Convenient location. Easy to get to from the airport and the main train station.",,0,10,250,"2022-06-14 19:51:28"
620,Eleanor,Australia,"Standard Double or Twin Room",1,"June 2019","
 June 17, 2019
","One night stayed rin fmz","Bed comfy and staff very friendly!","Breakfast very expensive.",0,8.3,250,"2022-06-14 19:51:28"
621,Anonymous,Brazil,none,2,"May 2019","
 June 17, 2019
","Very Good",,,0,8.3,250,"2022-06-14 19:51:28"
622,Suvariev,Bulgaria,"Standard Double or Twin Room",2,"June 2019","
 June 16, 2019
",Enjoyed,"Complementary wine and drinksPleasant personal",,0,8.8,250,"2022-06-14 19:51:28"
623,Michael,"United States of America","Standard Double or Twin Room",1,"June 2019","
 June 15, 2019
","Great Hotel When Flying in & out of Frankfurt airport","Very good location when flying in and out of the airport.  Grocery store and restaurants within walking distance. Free airport pickup and 5 euro transfer back (Terminal 1 only). Nice staff, clean and good size room, excellent breakfast. Highly recommended.","It would be nice to have a free bottle of water in the room.",0,10,250,"2022-06-14 19:51:28"
624,Nathan,"United States of America","Business Class Single Room",4,"October 2019","
 October 14, 2019
",Exceptional,,,0,10,267,"2022-06-14 19:51:28"
625,Madis,Latvia,"Business Class Double Room",1,"October 2019","
 October 12, 2019
",Exceptional,,,0,9.6,267,"2022-06-14 19:51:28"
626,Thomas,Australia,"Business Class Double Room",1,"October 2019","
 October 12, 2019
",Exceptional,"Excellent service and comfort. Luggage storage happily provided pre check-in and post check-out.",,0,10,267,"2022-06-14 19:51:28"
627,Abdullah,"Saudi Arabia","First Class Double Room with Kudamm view",5,"October 2019","
 October 2, 2019
",Exceptional,"Staff are really amazing including housekeeping and their supervisor who is a great leader 
Location is exceptional","I enjoyed everything",0,10,267,"2022-06-14 19:51:28"
628,Milica,Serbia,"Business Class Double Room",3,"September 2019","
 September 30, 2019
",Exceptional,,,0,10,267,"2022-06-14 19:51:28"
629,Caecilia,Indonesia,"Business Class Double Room",1,"September 2019","
 September 30, 2019
",Exceptional,,,0,9.6,267,"2022-06-14 19:51:28"
630,Bader,Kuwait,"Business Class Double Room",5,"September 2019","
 September 29, 2019
",Good,,,0,7,267,"2022-06-14 19:51:28"
631,Sophia,Israel,"First Class Double Room with Kudamm view",2,"September 2019","
 September 28, 2019
",Exceptional,"The room was big, beautiful and clean, good location",,0,9.6,267,"2022-06-14 19:51:28"
632,Anonymous,France,none,2,"August 2019","
 September 25, 2019
","Very Good",,,0,8.3,267,"2022-06-14 19:51:28"
633,Andrzej,Poland,"First Class Twin Room",1,"September 2019","
 September 24, 2019
",Excellent,,,0,8.8,267,"2022-06-14 19:51:28"
634,Daynep,Singapore,"First Class Double Room",1,"August 2019","
 September 18, 2019
","great business hotel","location is near to my work place. hotel has the necessary amenities",,0,7.5,267,"2022-06-14 19:51:28"
635,Omar,"Bosnia and Herzegovina","Business Class Single Room",4,"August 2019","
 September 15, 2019
","Very pleasant stay in great hotel","Very friendly staff. Superb location. Clean and cozy rooms with very comfortable beds.","Lack of electric kettle in rooms. Only suite has it",0,9.6,267,"2022-06-14 19:51:28"
636,Agnese,Latvia,"Business Class Double Room",2,"September 2019","
 September 13, 2019
",Exceptional,,,0,10,267,"2022-06-14 19:51:28"
637,Normao,Croatia,"Business Class Single Room",1,"September 2019","
 September 9, 2019
","I came IFA fair, hotel met all expectations.","If you want to be at Kudam, location is great, just at main street.",,0,8.3,267,"2022-06-14 19:51:28"
638,Momčilo,Serbia,"Business Class Double Room",2,"September 2019","
 September 8, 2019
","Position is nice but nothing else. I don’t recommend.",Position,"Cleaning and information desk",0,5,267,"2022-06-14 19:51:28"
639,Tomas,Australia,"First Class Double Room",7,"September 2019","
 September 8, 2019
",Good,"The location was perfect","They didn’t clean our room for 3 days and then we had to ask for it to be cleaned",0,7.1,267,"2022-06-14 19:51:28"
640,Abdullah,Germany,"First Class Double Room with Kudamm view",1,"August 2019","
 September 8, 2019
",Exceptional,,,0,10,267,"2022-06-14 19:51:28"
641,Anonymous,Poland,none,2,"September 2019","
 September 4, 2019
",Exceptional,,,0,10,267,"2022-06-14 19:51:28"
642,Andrzej,Poland,"Business Class Double Room",2,"August 2019","
 August 30, 2019
",Wonderful,,,0,9.2,267,"2022-06-14 19:51:28"
643,Seyed,Austria,"Business Class Double Room",1,"August 2019","
 August 28, 2019
","Very Good",,,0,8.3,267,"2022-06-14 19:51:28"
644,Abdelwahab,Egypt,"Business Class Double Room",30,"August 2019","
 August 27, 2019
",Exceptional,,,0,10,267,"2022-06-14 19:51:28"
645,Jelena,Serbia,"Business Class Double Room",1,"August 2019","
 August 23, 2019
",Wonderful,,,0,9.2,267,"2022-06-14 19:51:28"
646,Brian,"United Kingdom","Business Class Double Room",1,"August 2019","
 August 20, 2019
","Always use when in Berlin....","Stay before, requested a top floor room which I got, very clean, immaculate in fact","No faults here",0,10,267,"2022-06-14 19:51:28"
647,Ulf-gunnar,Germany,"Business Class Single Room",1,"August 2019","
 August 19, 2019
","Relaxed absteigen mittendrin.","Coffee Bars around the corner etc",,0,9.2,267,"2022-06-14 19:51:28"
648,Haim,Israel,"Business Class Single Room",4,"August 2019","
 August 19, 2019
","Very Good","The location is excellent",,0,8.3,267,"2022-06-14 19:51:28"
649,Mark,"United States of America","Premium Queen Room with City View",5,"August 2021","
 August 18, 2021
","Excellent Staff and Clean!","The hotel staff is very professional, the front desk is very efficient and helpful.","It's a little far from city downtown, though everything needed is in hotel or walking distance.",0,10,253,"2022-06-14 19:51:28"
650,Stanislav,"United Kingdom","Standard Twin Room",1,"August 2021","
 August 17, 2021
",Wonderful,"Sauna was not working, closed.",,0,9,253,"2022-06-14 19:51:28"
651,Stephen,Luxembourg,"Premium Queen Room with City View",1,"August 2021","
 August 17, 2021
",Good,"Its location","I was given a room close to the lift, which was a bit noisy",0,7,253,"2022-06-14 19:51:28"
652,Katharina,Germany,"Standard Room",1,"August 2021","
 August 17, 2021
",Wonderful,"Breakfast was great, a good variety of drinks and food was available.","Had some hair in the bathroom.",1,9,253,"2022-06-14 19:51:28"
653,Cristian,"United Kingdom","Standard Queen Room",1,"August 2021","
 August 17, 2021
","Very Good",,,0,8,253,"2022-06-14 19:51:28"
654,Loai,"United States of America","Standard Twin Room",1,"August 2021","
 August 15, 2021
",Exceptional,,,0,10,253,"2022-06-14 19:51:28"
655,V,Germany,"Standard Twin Room",7,"August 2021","
 August 14, 2021
","Worth the money you pay","Staff is great! Super fast response on your needs! Reception, housekeeping, breakfast staff are all a good team!","Had some issues with a room in the beginning, but all was fast set up by staff.",0,8,253,"2022-06-14 19:51:28"
656,Sujith,Malta,"Standard Queen Room",2,"August 2021","
 August 14, 2021
",Exceptional,"It's very clean","It's a silent area",0,10,253,"2022-06-14 19:51:28"
657,M,"Czech Republic","Standard Twin Room",1,"August 2021","
 August 14, 2021
",Exceptional,,,0,10,253,"2022-06-14 19:51:28"
